tree_id	species
T_251985	Quercus ilex
T_252014	Quercus ilex
T_252021	Quercus ilex
T_252053	Quercus ilex
T_252089	Quercus ilex
T_252095	Quercus ilex
T_252100	Quercus ilex
T_252132	Quercus ilex
T_252175	Quercus ilex
T_252180	Quercus ilex
T_252207	Quercus ilex
T_252211	Quercus ilex
T_252220	Quercus ilex
T_252328	Quercus ilex
T_252341	Quercus ilex
T_252362	Quercus ilex
T_252385	Quercus ilex
T_252403	Quercus ilex
T_252404	Quercus ilex
T_252429	Quercus ilex
T_252457	Quercus ilex
T_252467	Quercus ilex
T_252469	Quercus ilex
T_252490	Quercus ilex
T_252492	Quercus ilex
T_252539	Quercus ilex
T_252558	Quercus ilex
T_252565	Quercus ilex
T_252566	Quercus ilex
T_252577	Quercus ilex
T_252589	Quercus ilex
T_252591	Quercus ilex
T_252603	Quercus ilex
T_252607	Quercus ilex
T_252658	Quercus ilex
T_252669	Quercus ilex
T_252694	Quercus ilex
T_252699	Quercus ilex
T_252721	Quercus ilex
T_252729	Quercus ilex
T_252734	Quercus ilex
T_252753	Quercus ilex
T_252757	Quercus ilex
T_252769	Quercus ilex
T_252800	Quercus ilex
T_252815	Quercus ilex
T_252819	Quercus ilex
T_252850	Quercus ilex
T_252874	Quercus ilex
T_252906	Quercus ilex
T_252908	Quercus ilex
T_252924	Quercus ilex
T_252933	Quercus ilex
T_252937	Quercus ilex
T_252947	Quercus ilex
T_253007	Quercus ilex
T_253009	Quercus ilex
T_253018	Quercus ilex
T_253021	Quercus ilex
T_253054	Quercus ilex
T_253071	Quercus ilex
T_253083	Quercus ilex
T_253131	Quercus ilex
T_253133	Quercus ilex
T_253167	Quercus ilex
T_253170	Quercus ilex
T_253171	Quercus ilex
T_253196	Quercus ilex
T_253210	Quercus ilex
T_253222	Quercus ilex
T_253223	Quercus ilex
T_253234	Quercus ilex
T_253235	Quercus ilex
T_253241	Quercus ilex
T_253242	Quercus ilex
T_253274	Quercus ilex
T_253275	Quercus ilex
T_253277	Quercus ilex
T_253292	Quercus ilex
T_253345	Quercus ilex
T_253357	Quercus ilex
T_253358	Quercus ilex
T_253376	Quercus ilex
T_253385	Quercus ilex
T_253399	Quercus ilex
T_253410	Quercus ilex
T_253412	Quercus ilex
T_253422	Quercus ilex
T_253472	Quercus ilex
T_253491	Quercus ilex
T_253499	Quercus ilex
T_253514	Quercus ilex
T_253516	Quercus ilex
T_253529	Quercus ilex
T_253544	Quercus ilex
T_253545	Quercus ilex
T_253549	Quercus ilex
T_253556	Quercus ilex
T_253594	Quercus ilex
T_253644	Quercus ilex
T_253665	Quercus ilex
T_253715	Quercus ilex
T_253720	Quercus ilex
T_253762	Quercus ilex
T_253783	Quercus ilex
T_253821	Quercus ilex
T_253831	Quercus ilex
T_253836	Quercus ilex
T_253840	Quercus ilex
T_253848	Quercus ilex
T_253872	Quercus ilex
T_253896	Quercus ilex
T_253937	Quercus ilex
T_253953	Quercus ilex
T_253956	Quercus ilex
T_253957	Quercus ilex
T_253962	Quercus ilex
T_254015	Quercus ilex
T_254043	Quercus ilex
T_254075	Quercus ilex
T_254084	Quercus ilex
T_254106	Quercus ilex
T_254122	Quercus ilex
T_254175	Quercus ilex
T_254183	Quercus ilex
T_254187	Quercus ilex
T_254188	Quercus ilex
T_254222	Quercus ilex
T_254241	Quercus ilex
T_254264	Quercus ilex
T_254274	Quercus ilex
T_254300	Quercus ilex
T_254321	Quercus ilex
T_254332	Quercus ilex
T_254352	Quercus ilex
T_254383	Quercus ilex
T_254400	Quercus ilex
T_254403	Quercus ilex
T_254425	Quercus ilex
T_254478	Quercus ilex
T_254495	Quercus ilex
T_254505	Quercus ilex
T_254531	Quercus ilex
T_254541	Quercus ilex
T_254542	Quercus ilex
T_254543	Quercus ilex
T_254564	Quercus ilex
T_254581	Quercus ilex
T_254608	Quercus ilex
T_254617	Quercus ilex
T_254620	Quercus ilex
T_254642	Quercus ilex
T_254644	Quercus ilex
T_254661	Quercus ilex
T_254664	Quercus ilex
T_254685	Quercus ilex
T_254705	Quercus ilex
T_254718	Quercus ilex
T_254727	Quercus ilex
T_254738	Quercus ilex
T_254740	Quercus ilex
T_254749	Quercus ilex
T_254762	Quercus ilex
T_254784	Quercus ilex
T_254831	Quercus ilex
T_254844	Quercus ilex
T_254848	Quercus ilex
T_254878	Quercus ilex
T_254887	Quercus ilex
T_254892	Quercus ilex
T_254902	Quercus ilex
T_254913	Quercus ilex
T_254930	Quercus ilex
T_254974	Quercus ilex
T_254986	Quercus ilex
T_254993	Quercus ilex
T_254999	Quercus ilex
T_255011	Quercus ilex
T_255058	Quercus ilex
T_255083	Quercus ilex
T_255098	Quercus ilex
T_255116	Quercus ilex
T_255120	Quercus ilex
T_255133	Quercus ilex
T_255150	Quercus ilex
T_255160	Quercus ilex
T_255198	Quercus ilex
T_255219	Quercus ilex
T_255228	Quercus ilex
T_255244	Quercus ilex
T_255255	Quercus ilex
T_255256	Quercus ilex
T_255281	Quercus ilex
T_255285	Quercus ilex
T_255303	Quercus ilex
T_255304	Quercus ilex
T_255305	Quercus ilex
T_255320	Quercus ilex
T_255332	Quercus ilex
T_255341	Quercus ilex
T_255353	Quercus ilex
T_255364	Quercus ilex
T_255406	Quercus ilex
T_255416	Quercus ilex
T_255422	Quercus ilex
T_255467	Quercus ilex
T_255488	Quercus ilex
T_255490	Quercus ilex
T_255508	Quercus ilex
T_255524	Quercus ilex
T_255533	Quercus ilex
T_255543	Quercus ilex
T_255547	Quercus ilex
T_255567	Quercus ilex
T_255577	Quercus ilex
T_255639	Quercus ilex
T_255659	Quercus ilex
T_255665	Quercus ilex
T_255666	Quercus ilex
T_255667	Quercus ilex
T_255675	Quercus ilex
T_255738	Quercus ilex
T_255744	Quercus ilex
T_255751	Quercus ilex
T_255758	Quercus ilex
T_255766	Quercus ilex
T_255767	Quercus ilex
T_255781	Quercus ilex
T_255804	Quercus ilex
T_255826	Quercus ilex
T_255851	Quercus ilex
T_255853	Quercus ilex
T_255902	Quercus ilex
T_255905	Quercus ilex
T_255906	Quercus ilex
T_255951	Quercus ilex
T_255957	Quercus ilex
T_255971	Quercus ilex
T_256015	Quercus ilex
T_256043	Quercus ilex
T_256078	Quercus ilex
T_256084	Quercus ilex
T_256111	Quercus ilex
T_256114	Quercus ilex
T_256127	Quercus ilex
T_256139	Quercus ilex
T_256164	Quercus ilex
T_256168	Quercus ilex
T_256229	Quercus ilex
T_256243	Quercus ilex
T_256258	Quercus ilex
T_256270	Quercus ilex
T_256271	Quercus ilex
T_256277	Quercus ilex
T_256284	Quercus ilex
T_256286	Quercus ilex
T_256294	Quercus ilex
T_256319	Quercus ilex
T_256345	Quercus ilex
T_256360	Quercus ilex
T_256397	Quercus ilex
T_256412	Quercus ilex
T_256420	Quercus ilex
T_256423	Quercus ilex
T_256424	Quercus ilex
T_256434	Quercus ilex
T_256456	Quercus ilex
T_256482	Quercus ilex
T_256511	Quercus ilex
T_256537	Quercus ilex
T_256539	Quercus ilex
T_256549	Quercus ilex
T_256552	Quercus ilex
T_256557	Quercus ilex
T_256614	Quercus ilex
T_256615	Quercus ilex
T_256625	Quercus ilex
T_256641	Quercus ilex
T_256643	Quercus ilex
T_256652	Quercus ilex
T_256671	Quercus ilex
T_256702	Quercus ilex
T_256705	Quercus ilex
T_256715	Quercus ilex
T_256739	Quercus ilex
T_256748	Quercus ilex
T_256766	Quercus ilex
T_256779	Quercus ilex
T_256813	Quercus ilex
T_256832	Quercus ilex
T_256839	Quercus ilex
T_256871	Quercus ilex
T_256874	Quercus ilex
T_256887	Quercus ilex
T_256890	Quercus ilex
T_256904	Quercus ilex
T_256937	Quercus ilex
T_256963	Quercus ilex
T_256966	Quercus ilex
T_256987	Quercus ilex
T_257012	Quercus ilex
T_257032	Quercus ilex
T_257040	Quercus ilex
T_257045	Quercus ilex
T_257051	Quercus ilex
T_257055	Quercus ilex
T_257058	Quercus ilex
T_257061	Quercus ilex
T_257071	Quercus ilex
T_257103	Quercus ilex
T_257110	Quercus ilex
T_257115	Quercus ilex
T_257136	Quercus ilex
T_257165	Quercus ilex
T_257170	Quercus ilex
T_257188	Quercus ilex
T_257227	Quercus ilex
T_257232	Quercus ilex
T_257244	Quercus ilex
T_257257	Quercus ilex
T_257318	Quercus ilex
T_257379	Quercus ilex
T_257385	Quercus ilex
T_257423	Quercus ilex
T_257433	Quercus ilex
T_257437	Quercus ilex
T_257441	Quercus ilex
T_257446	Quercus ilex
T_257481	Quercus ilex
T_257489	Quercus ilex
T_257537	Quercus ilex
T_257562	Quercus ilex
T_257597	Quercus ilex
T_257619	Quercus ilex
T_257637	Quercus ilex
T_257649	Quercus ilex
T_257652	Quercus ilex
T_257666	Quercus ilex
T_257681	Quercus ilex
T_257683	Quercus ilex
T_257697	Quercus ilex
T_257700	Quercus ilex
T_257729	Quercus ilex
T_257749	Quercus ilex
T_257780	Quercus ilex
T_257784	Quercus ilex
T_257802	Quercus ilex
T_257870	Quercus ilex
T_257945	Quercus ilex
T_257958	Quercus ilex
T_257966	Quercus ilex
T_257970	Quercus ilex
T_257999	Quercus ilex
T_258007	Quercus ilex
T_258013	Quercus ilex
T_258037	Quercus ilex
T_258041	Quercus ilex
T_258051	Quercus ilex
T_258071	Quercus ilex
T_258073	Quercus ilex
T_258083	Quercus ilex
T_258100	Quercus ilex
T_258128	Quercus ilex
T_258135	Quercus ilex
T_258136	Quercus ilex
T_258169	Quercus ilex
T_258186	Quercus ilex
T_258217	Quercus ilex
T_258229	Quercus ilex
T_258231	Quercus ilex
T_258245	Quercus ilex
T_258246	Quercus ilex
T_258248	Quercus ilex
T_258264	Quercus ilex
T_258265	Quercus ilex
T_258274	Quercus ilex
T_258320	Quercus ilex
T_258331	Quercus ilex
T_258342	Quercus ilex
T_258360	Quercus ilex
T_258363	Quercus ilex
T_258385	Quercus ilex
T_258395	Quercus ilex
T_258424	Quercus ilex
T_258441	Quercus ilex
T_258451	Quercus ilex
T_258473	Quercus ilex
T_258486	Quercus ilex
T_258488	Quercus ilex
T_258498	Quercus ilex
T_258506	Quercus ilex
T_258517	Quercus ilex
T_258530	Quercus ilex
T_258534	Quercus ilex
T_258548	Quercus ilex
T_258599	Quercus ilex
T_258600	Quercus ilex
T_258634	Quercus ilex
T_258637	Quercus ilex
T_258646	Quercus ilex
T_258647	Quercus ilex
T_258659	Quercus ilex
T_258661	Quercus ilex
T_258678	Quercus ilex
T_258687	Quercus ilex
T_258697	Quercus ilex
T_258727	Quercus ilex
T_258732	Quercus ilex
T_258740	Quercus ilex
T_258744	Quercus ilex
T_258791	Quercus ilex
T_258798	Quercus ilex
T_258807	Quercus ilex
T_258817	Quercus ilex
T_258848	Quercus ilex
T_258850	Quercus ilex
T_258855	Quercus ilex
T_258874	Quercus ilex
T_258904	Quercus ilex
T_258915	Quercus ilex
T_258917	Quercus ilex
T_258918	Quercus ilex
T_258939	Quercus ilex
T_258943	Quercus ilex
T_258965	Quercus ilex
T_258979	Quercus ilex
T_258980	Quercus ilex
T_259022	Quercus ilex
T_259025	Quercus ilex
T_259029	Quercus ilex
T_259053	Quercus ilex
T_259054	Quercus ilex
T_259100	Quercus ilex
T_259108	Quercus ilex
T_259135	Quercus ilex
T_259142	Quercus ilex
T_259143	Quercus ilex
T_259156	Quercus ilex
T_259158	Quercus ilex
T_259174	Quercus ilex
T_259179	Quercus ilex
T_259182	Quercus ilex
T_259184	Quercus ilex
T_259223	Quercus ilex
T_259255	Quercus ilex
T_259277	Quercus ilex
T_259280	Quercus ilex
T_259290	Quercus ilex
T_259339	Quercus ilex
T_259360	Quercus ilex
T_259412	Quercus ilex
T_259433	Quercus ilex
T_259462	Quercus ilex
T_259471	Quercus ilex
T_259474	Quercus ilex
T_259477	Quercus ilex
T_259482	Quercus ilex
T_259493	Quercus ilex
T_259501	Quercus ilex
T_259512	Quercus ilex
T_259522	Quercus ilex
T_259526	Quercus ilex
T_259533	Quercus ilex
T_259543	Quercus ilex
T_259558	Quercus ilex
T_259572	Quercus ilex
T_259575	Quercus ilex
T_259611	Quercus ilex
T_259621	Quercus ilex
T_259628	Quercus ilex
T_259629	Quercus ilex
T_259638	Quercus ilex
T_259646	Quercus ilex
T_259650	Quercus ilex
T_259686	Quercus ilex
T_259687	Quercus ilex
T_259689	Quercus ilex
T_259690	Quercus ilex
T_259697	Quercus ilex
T_259710	Quercus ilex
T_259726	Quercus ilex
T_259749	Quercus ilex
T_259760	Quercus ilex
T_259772	Quercus ilex
T_259788	Quercus ilex
T_259814	Quercus ilex
T_259894	Quercus ilex
T_259908	Quercus ilex
T_259919	Quercus ilex
T_259921	Quercus ilex
T_259928	Quercus ilex
T_259956	Quercus ilex
T_259964	Quercus ilex
T_259978	Quercus ilex
T_259990	Quercus ilex
T_259992	Quercus ilex
T_259997	Quercus ilex
T_259998	Quercus ilex
T_260009	Quercus ilex
T_260010	Quercus ilex
T_260015	Quercus ilex
T_260029	Quercus ilex
T_260036	Quercus ilex
T_260042	Quercus ilex
T_260045	Quercus ilex
T_260056	Quercus ilex
T_260064	Quercus ilex
T_260065	Quercus ilex
T_260083	Quercus ilex
T_260104	Quercus ilex
T_260111	Quercus ilex
T_260121	Quercus ilex
T_260125	Quercus ilex
T_260139	Quercus ilex
T_260141	Quercus ilex
T_260150	Quercus ilex
T_260189	Quercus ilex
T_260194	Quercus ilex
T_260228	Quercus ilex
T_260253	Quercus ilex
T_260271	Quercus ilex
T_260292	Quercus ilex
T_260293	Quercus ilex
T_260298	Quercus ilex
T_260318	Quercus ilex
T_260326	Quercus ilex
T_260341	Quercus ilex
T_260345	Quercus ilex
T_260348	Quercus ilex
T_260353	Quercus ilex
T_260359	Quercus ilex
T_260365	Quercus ilex
T_260384	Quercus ilex
T_260392	Quercus ilex
T_260396	Quercus ilex
T_260409	Quercus ilex
T_260414	Quercus ilex
T_260426	Quercus ilex
T_260470	Quercus ilex
T_260519	Quercus ilex
T_260545	Quercus ilex
T_260547	Quercus ilex
T_260551	Quercus ilex
T_260564	Quercus ilex
T_260586	Quercus ilex
T_260597	Quercus ilex
T_260612	Quercus ilex
T_260621	Quercus ilex
T_260626	Quercus ilex
T_260644	Quercus ilex
T_260660	Quercus ilex
T_260672	Quercus ilex
T_260684	Quercus ilex
T_260699	Quercus ilex
T_260700	Quercus ilex
T_260719	Quercus ilex
T_260734	Quercus ilex
T_260784	Quercus ilex
T_260797	Quercus ilex
T_260810	Quercus ilex
T_260825	Quercus ilex
T_260832	Quercus ilex
T_260836	Quercus ilex
T_260839	Quercus ilex
T_260845	Quercus ilex
T_260851	Quercus ilex
T_260869	Quercus ilex
T_260877	Quercus ilex
T_260884	Quercus ilex
T_260886	Quercus ilex
T_260911	Quercus ilex
T_260942	Quercus ilex
T_260957	Quercus ilex
T_260958	Quercus ilex
T_260964	Quercus ilex
T_260981	Quercus ilex
T_260993	Quercus ilex
T_261001	Quercus ilex
T_261013	Quercus ilex
T_261096	Quercus ilex
T_261118	Quercus ilex
T_261137	Quercus ilex
T_261152	Quercus ilex
T_261154	Quercus ilex
T_261164	Quercus ilex
T_261167	Quercus ilex
T_261184	Quercus ilex
T_261187	Quercus ilex
T_261210	Quercus ilex
T_261220	Quercus ilex
T_261232	Quercus ilex
T_261236	Quercus ilex
T_261261	Quercus ilex
T_261263	Quercus ilex
T_261286	Quercus ilex
T_261313	Quercus ilex
T_261335	Quercus ilex
T_261353	Quercus ilex
T_261359	Quercus ilex
T_261363	Quercus ilex
T_261373	Quercus ilex
T_261391	Quercus ilex
T_261394	Quercus ilex
T_261408	Quercus ilex
T_261412	Quercus ilex
T_261471	Quercus ilex
T_261478	Quercus ilex
T_261479	Quercus ilex
T_261490	Quercus ilex
T_261505	Quercus ilex
T_261521	Quercus ilex
T_261539	Quercus ilex
T_261543	Quercus ilex
T_261548	Quercus ilex
T_261555	Quercus ilex
T_261568	Quercus ilex
T_261581	Quercus ilex
T_261582	Quercus ilex
T_261585	Quercus ilex
T_261592	Quercus ilex
T_261594	Quercus ilex
T_261604	Quercus ilex
T_261611	Quercus ilex
T_261626	Quercus ilex
T_261672	Quercus ilex
T_261679	Quercus ilex
T_261680	Quercus ilex
T_261726	Quercus ilex
T_261728	Quercus ilex
T_261779	Quercus ilex
T_261798	Quercus ilex
T_261806	Quercus ilex
T_261816	Quercus ilex
T_261817	Quercus ilex
T_261827	Quercus ilex
T_261838	Quercus ilex
T_261872	Quercus ilex
T_261914	Quercus ilex
T_261918	Quercus ilex
T_261923	Quercus ilex
T_261925	Quercus ilex
T_261958	Quercus ilex
T_261961	Quercus ilex
T_261967	Quercus ilex
T_261968	Quercus ilex
T_261969	Quercus ilex
T_261977	Quercus ilex
T_261989	Quercus ilex
T_261992	Quercus ilex
T_261997	Quercus ilex
T_262013	Quercus ilex
T_262015	Quercus ilex
T_262039	Quercus ilex
T_262045	Quercus ilex
T_262057	Quercus ilex
T_262063	Quercus ilex
T_262115	Quercus ilex
T_262118	Quercus ilex
T_262127	Quercus ilex
T_262131	Quercus ilex
T_262155	Quercus ilex
T_262161	Quercus ilex
T_262201	Quercus ilex
T_262219	Quercus ilex
T_262260	Quercus ilex
T_262263	Quercus ilex
T_262273	Quercus ilex
T_262278	Quercus ilex
T_262290	Quercus ilex
T_262300	Quercus ilex
T_262301	Quercus ilex
T_262306	Quercus ilex
T_262316	Quercus ilex
T_262317	Quercus ilex
T_262329	Quercus ilex
T_262334	Quercus ilex
T_262344	Quercus ilex
T_262392	Quercus ilex
T_262394	Quercus ilex
T_262400	Quercus ilex
T_262411	Quercus ilex
T_262431	Quercus ilex
T_262436	Quercus ilex
T_262439	Quercus ilex
T_262465	Quercus ilex
T_262536	Quercus ilex
T_262559	Quercus ilex
T_262563	Quercus ilex
T_262624	Quercus ilex
T_262631	Quercus ilex
T_262634	Quercus ilex
T_262650	Quercus ilex
T_262654	Quercus ilex
T_262657	Quercus ilex
T_262665	Quercus ilex
T_262692	Quercus ilex
T_262741	Quercus ilex
T_262748	Quercus ilex
T_262752	Quercus ilex
T_262758	Quercus ilex
T_262759	Quercus ilex
T_262764	Quercus ilex
T_262788	Quercus ilex
T_262791	Quercus ilex
T_262794	Quercus ilex
T_262824	Quercus ilex
T_262869	Quercus ilex
T_262873	Quercus ilex
T_262904	Quercus ilex
T_262913	Quercus ilex
T_262952	Quercus ilex
T_262956	Quercus ilex
T_262958	Quercus ilex
T_262960	Quercus ilex
T_262968	Quercus ilex
T_263035	Quercus ilex
T_263072	Quercus ilex
T_263078	Quercus ilex
T_263096	Quercus ilex
T_263109	Quercus ilex
T_263127	Quercus ilex
T_263150	Quercus ilex
T_263155	Quercus ilex
T_263186	Quercus ilex
T_263213	Quercus ilex
T_263221	Quercus ilex
T_263238	Quercus ilex
T_263267	Quercus ilex
T_263272	Quercus ilex
T_263273	Quercus ilex
T_263289	Quercus ilex
T_263290	Quercus ilex
T_263320	Quercus ilex
T_263334	Quercus ilex
T_263336	Quercus ilex
T_263337	Quercus ilex
T_263338	Quercus ilex
T_263341	Quercus ilex
T_263344	Quercus ilex
T_263350	Quercus ilex
T_263358	Quercus ilex
T_263364	Quercus ilex
T_263374	Quercus ilex
T_263378	Quercus ilex
T_263395	Quercus ilex
T_263399	Quercus ilex
T_263418	Quercus ilex
T_263447	Quercus ilex
T_263449	Quercus ilex
T_263470	Quercus ilex
T_263510	Quercus ilex
T_263515	Quercus ilex
T_263530	Quercus ilex
T_263540	Quercus ilex
T_263601	Quercus ilex
T_263646	Quercus ilex
T_263650	Quercus ilex
T_263666	Quercus ilex
T_263671	Quercus ilex
T_263678	Quercus ilex
T_263679	Quercus ilex
T_263683	Quercus ilex
T_263690	Quercus ilex
T_263720	Quercus ilex
T_263735	Quercus ilex
T_263736	Quercus ilex
T_263740	Quercus ilex
T_263746	Quercus ilex
T_263756	Quercus ilex
T_263772	Quercus ilex
T_263778	Quercus ilex
T_263793	Quercus ilex
T_263807	Quercus ilex
T_263819	Quercus ilex
T_263823	Quercus ilex
T_263834	Quercus ilex
T_263852	Quercus ilex
T_263856	Quercus ilex
T_263857	Quercus ilex
T_263870	Quercus ilex
T_263886	Quercus ilex
T_263895	Quercus ilex
T_263910	Quercus ilex
T_263915	Quercus ilex
T_263936	Quercus ilex
T_263937	Quercus ilex
T_263956	Quercus ilex
T_264007	Quercus ilex
T_264019	Quercus ilex
T_264034	Quercus ilex
T_264070	Quercus ilex
T_264083	Quercus ilex
T_264108	Quercus ilex
T_264119	Quercus ilex
T_264141	Quercus ilex
T_264186	Quercus ilex
T_264191	Quercus ilex
T_264205	Quercus ilex
T_264234	Quercus ilex
T_264247	Quercus ilex
T_264261	Quercus ilex
T_264262	Quercus ilex
T_264286	Quercus ilex
T_264293	Quercus ilex
T_264298	Quercus ilex
T_264306	Quercus ilex
T_264307	Quercus ilex
T_264309	Quercus ilex
T_264315	Quercus ilex
T_264319	Quercus ilex
T_264321	Quercus ilex
T_264359	Quercus ilex
T_264376	Quercus ilex
T_264385	Quercus ilex
T_264392	Quercus ilex
T_264395	Quercus ilex
T_264447	Quercus ilex
T_264449	Quercus ilex
T_264450	Quercus ilex
T_264470	Quercus ilex
T_264481	Quercus ilex
T_264484	Quercus ilex
T_264490	Quercus ilex
T_264501	Quercus ilex
T_264503	Quercus ilex
T_264506	Quercus ilex
T_264577	Quercus ilex
T_264603	Quercus ilex
T_264611	Quercus ilex
T_264621	Quercus ilex
T_264622	Quercus ilex
T_264623	Quercus ilex
T_264624	Quercus ilex
T_264653	Quercus ilex
T_264656	Quercus ilex
T_264677	Quercus ilex
T_264693	Quercus ilex
T_264705	Quercus ilex
T_264732	Quercus ilex
T_264737	Quercus ilex
T_264740	Quercus ilex
T_264751	Quercus ilex
T_264777	Quercus ilex
T_264796	Quercus ilex
T_264808	Quercus ilex
T_264851	Quercus ilex
T_264883	Quercus ilex
T_264905	Quercus ilex
T_264910	Quercus ilex
T_264916	Quercus ilex
T_264936	Quercus ilex
T_264961	Quercus ilex
T_264969	Quercus ilex
T_264974	Quercus ilex
T_264984	Quercus ilex
T_264989	Quercus ilex
T_265024	Quercus ilex
T_265053	Quercus ilex
T_265063	Quercus ilex
T_265105	Quercus ilex
T_265112	Quercus ilex
T_265134	Quercus ilex
T_265139	Quercus ilex
T_265141	Quercus ilex
T_265143	Quercus ilex
T_265145	Quercus ilex
T_265148	Quercus ilex
T_265162	Quercus ilex
T_265202	Quercus ilex
T_265219	Quercus ilex
T_265246	Quercus ilex
T_265308	Quercus ilex
T_265320	Quercus ilex
T_265345	Quercus ilex
T_265363	Quercus ilex
T_265384	Quercus ilex
T_265392	Quercus ilex
T_265479	Quercus ilex
T_265491	Quercus ilex
T_265492	Quercus ilex
T_265510	Quercus ilex
T_265511	Quercus ilex
T_265514	Quercus ilex
T_265521	Quercus ilex
T_265529	Quercus ilex
T_265533	Quercus ilex
T_265547	Quercus ilex
T_265568	Quercus ilex
T_265581	Quercus ilex
T_265652	Quercus ilex
T_265666	Quercus ilex
T_265670	Quercus ilex
T_265677	Quercus ilex
T_265679	Quercus ilex
T_265681	Quercus ilex
T_265710	Quercus ilex
T_265731	Quercus ilex
T_265743	Quercus ilex
T_265762	Quercus ilex
T_265833	Quercus ilex
T_265851	Quercus ilex
T_265853	Quercus ilex
T_265860	Quercus ilex
T_265863	Quercus ilex
T_265963	Quercus ilex
T_265976	Quercus ilex
T_265979	Quercus ilex
T_266004	Quercus ilex
T_266010	Quercus ilex
T_266012	Quercus ilex
T_266046	Quercus ilex
T_266062	Quercus ilex
T_266074	Quercus ilex
T_266085	Quercus ilex
T_266099	Quercus ilex
T_266139	Quercus ilex
T_266150	Quercus ilex
T_266198	Quercus ilex
T_266207	Quercus ilex
T_266210	Quercus ilex
T_266235	Quercus ilex
T_266242	Quercus ilex
T_266246	Quercus ilex
T_266256	Quercus ilex
T_266272	Quercus ilex
T_266273	Quercus ilex
T_266289	Quercus ilex
T_266290	Quercus ilex
T_266297	Quercus ilex
T_266314	Quercus ilex
T_266330	Quercus ilex
T_266360	Quercus ilex
T_266368	Quercus ilex
T_266369	Quercus ilex
T_266386	Quercus ilex
T_266387	Quercus ilex
T_266389	Quercus ilex
T_266401	Quercus ilex
T_266413	Quercus ilex
T_266417	Quercus ilex
T_266430	Quercus ilex
T_266438	Quercus ilex
T_266444	Quercus ilex
T_266458	Quercus ilex
T_266464	Quercus ilex
T_266479	Quercus ilex
T_266548	Quercus ilex
T_266550	Quercus ilex
T_266578	Quercus ilex
T_266613	Quercus ilex
T_266614	Quercus ilex
T_266621	Quercus ilex
T_266623	Quercus ilex
T_266625	Quercus ilex
T_266628	Quercus ilex
T_266638	Quercus ilex
T_266657	Quercus ilex
T_266666	Quercus ilex
T_266692	Quercus ilex
T_266703	Quercus ilex
T_266706	Quercus ilex
T_266760	Quercus ilex
T_266762	Quercus ilex
T_266764	Quercus ilex
T_266768	Quercus ilex
T_266770	Quercus ilex
T_266782	Quercus ilex
T_266800	Quercus ilex
T_266805	Quercus ilex
T_266816	Quercus ilex
T_266823	Quercus ilex
T_266856	Quercus ilex
T_266863	Quercus ilex
T_266874	Quercus ilex
T_266880	Quercus ilex
T_266886	Quercus ilex
T_266893	Quercus ilex
T_266915	Quercus ilex
T_266929	Quercus ilex
T_266930	Quercus ilex
T_266945	Quercus ilex
T_266953	Quercus ilex
T_266958	Quercus ilex
T_266975	Quercus ilex
T_266980	Quercus ilex
T_266993	Quercus ilex
T_267004	Quercus ilex
T_267007	Quercus ilex
T_267019	Quercus ilex
T_267026	Quercus ilex
T_267078	Quercus ilex
T_267094	Quercus ilex
T_267108	Quercus ilex
T_267109	Quercus ilex
T_267144	Quercus ilex
T_267150	Quercus ilex
T_267155	Quercus ilex
T_267159	Quercus ilex
T_267160	Quercus ilex
T_267185	Quercus ilex
T_267189	Quercus ilex
T_267201	Quercus ilex
T_267239	Quercus ilex
T_267247	Quercus ilex
T_267253	Quercus ilex
T_267258	Quercus ilex
T_267260	Quercus ilex
T_267261	Quercus ilex
T_267367	Quercus ilex
T_267401	Quercus ilex
T_267408	Quercus ilex
T_267430	Quercus ilex
T_267432	Quercus ilex
T_267438	Quercus ilex
T_267479	Quercus ilex
T_267485	Quercus ilex
T_267496	Quercus ilex
T_267497	Quercus ilex
T_267511	Quercus ilex
T_267515	Quercus ilex
T_267516	Quercus ilex
T_267540	Quercus ilex
T_267582	Quercus ilex
T_267619	Quercus ilex
T_267620	Quercus ilex
T_267631	Quercus ilex
T_267638	Quercus ilex
T_267641	Quercus ilex
T_267645	Quercus ilex
T_267646	Quercus ilex
T_267657	Quercus ilex
T_267658	Quercus ilex
T_267675	Quercus ilex
T_267684	Quercus ilex
T_267692	Quercus ilex
T_267697	Quercus ilex
T_267698	Quercus ilex
T_267701	Quercus ilex
T_267704	Quercus ilex
T_267705	Quercus ilex
T_267719	Quercus ilex
T_267721	Quercus ilex
T_267740	Quercus ilex
T_267753	Quercus ilex
T_267767	Quercus ilex
T_267791	Quercus ilex
T_267812	Quercus ilex
T_267835	Quercus ilex
T_267836	Quercus ilex
T_267885	Quercus ilex
T_267894	Quercus ilex
T_267898	Quercus ilex
T_267899	Quercus ilex
T_267907	Quercus ilex
T_267913	Quercus ilex
T_267915	Quercus ilex
T_267917	Quercus ilex
T_267935	Quercus ilex
T_267947	Quercus ilex
T_267970	Quercus ilex
T_268000	Quercus ilex
T_268002	Quercus ilex
T_268020	Quercus ilex
T_268032	Quercus ilex
T_268036	Quercus ilex
T_268058	Quercus ilex
T_268061	Quercus ilex
T_268114	Quercus ilex
T_268148	Quercus ilex
T_268177	Quercus ilex
T_268191	Quercus ilex
T_268192	Quercus ilex
T_268200	Quercus ilex
T_268230	Quercus ilex
T_268231	Quercus ilex
T_268232	Quercus ilex
